instante,HS10_mean,HS20_mean,HS30_mean,HS30_min,HS40_mean,HS50_mean,HS60_mean,TS30_mean,dendrometro_mean,litros_arbol_last,litros_intervalo_sum,evento_riego_max,TA_mean,HA_mean,radiacion_mean
2018-07-15 06:00:00,0.8204030988931982,0.8209680691135123,0.8100992038216561,0.8099,0.7611340710324411,0.8531077329296325,0.7726291467938525,29.0,38.7925,511.8,0.0,0.0,23.19666666666667,72.39333333333333,124.43333333333334
2018-07-15 07:00:00,0.8193474570725794,0.820194835802002,0.8094474137827552,0.8090131537242472,0.7607434682375113,0.8527039212732778,0.772178554828714,29.0,38.796070482246954,511.8,0.0,0.0,25.581666666666667,60.31166666666667,285.5833333333333
2018-07-15 08:00:00,0.8271415605095541,0.8261359828588967,0.8092653795116772,0.8085,0.7597434713375796,0.8522847929936305,0.7716964968152866,29.0,38.7975,514.2,2.400000000000034,1.0,28.42,49.300000000000004,450.55
2018-07-15 09:00:00,0.860250470462764,0.8629574207348668,0.849472546644086,0.8271734076433122,0.7905813175408708,0.8525032335073753,0.7715460658579149,28.715817409766455,38.795723858811044,530.0,15.799999999999955,1.0,30.659999999999997,41.14,601.65
2018-07-15 10:00:00,0.8595507965582302,0.8602248458955387,0.8527979391815768,0.8516688667992047,0.820772284622921,0.8608315175110287,0.7730887663601199,28.468674062334916,38.796641574220814,538.0,8.0,1.0,32.655,35.71666666666666,719.6999999999999
2018-07-15 11:00:00,0.8590748316576127,0.8599301451914384,0.8517566017493309,0.8497273885350318,0.8176961025760902,0.8645509410897314,0.7770825664764313,28.399999999999995,38.7975,556.8,18.799999999999955,1.0,34.79,29.518333333333334,795.6666666666666
2018-07-15 12:00:00,0.8523203106323036,0.8469374015888013,0.838848610349218,0.8335304625199362,0.7998936530914239,0.864634884971065,0.7798018833575447,28.399999999999995,38.78986314388437,556.8,0.0,0.0,35.88833333333333,27.865,795.5333333333333
2018-07-15 13:00:00,0.8461676915399384,0.8380891858155812,0.8289997168297117,0.8255933121019108,0.7861937189528541,0.86285519915887,0.7799650212314225,28.399999999999995,38.77334988863662,556.8,0.0,0.0,32.85166666666667,43.14166666666667,523.35
2018-07-15 14:00:00,0.8423998717903135,0.833268543929066,0.8215330135921738,0.8191828025477706,0.7781271010896765,0.8618237526539279,0.7797491149341217,28.399999999999995,38.75881891429379,556.8,0.0,0.0,31.613333333333333,45.18833333333333,630.4333333333334
2018-07-15 15:00:00,0.8382095709017768,0.8294506155250122,0.8167355328342086,0.8153689490445859,0.7730865729876708,0.8609208864118897,0.7794141421760346,28.520169851380043,38.75,556.8,0.0,0.0,32.29,40.33,458.8
2018-07-15 16:00:00,0.8342374733760671,0.8262349190022924,0.8132957071976893,0.8118964968152866,0.7689999999576727,0.860080049065919,0.7790583333333334,28.600000000000005,38.75,556.8,0.0,0.0,32.00333333333334,37.446666666666665,373.51666666666665
2018-07-15 17:00:00,0.8308262196639543,0.8230580660358191,0.810530864418574,0.8096294585987261,0.765585746883857,0.8592585710439967,0.7788529458598726,28.600000000000005,38.75,556.8,0.0,0.0,30.49666666666667,39.33166666666667,95.91666666666667
2018-07-15 18:00:00,0.8280622736754064,0.8206665387532719,0.8088507290894191,0.8082,0.7629464750590044,0.8585348914048293,0.7783809573272111,28.600000000000005,38.75,556.8,0.0,0.0,28.558333333333334,55.72,53.31
2018-07-15 19:00:00,0.8257331210191082,0.8192912951167729,0.8075295116772824,0.8073904458598726,0.7614377919320594,0.8578558386411889,0.7778874734607218,28.97537154989384,38.75,556.8,0.0,0.0,26.296666666666667,71.10666666666667,11.098333333333334
2018-07-15 20:00:00,0.824113326557168,0.8184832802547771,0.807084076433121,0.807,0.760552931472124,0.8572514331210191,0.7772658704883227,29.0,38.75203010288295,556.8,0.0,0.0,25.386666666666667,76.96666666666665,0.14666666666666664
2018-07-15 21:00:00,0.8223749690143264,0.8179338026740504,0.8069011677282378,0.8068,0.7601039877269552,0.8566174968524164,0.7766987753837401,29.0,38.770390849087484,556.8,0.0,0.0,25.101666666666663,77.05,0.0
2018-07-15 22:00:00,0.8210965517503266,0.8173364649681529,0.8068,0.8068,0.7597406581740977,0.8559861464968153,0.776186148353299,29.0,38.784160443227044,556.8,0.0,0.0,25.17833333333333,76.16666666666667,0.0
2018-07-15 23:00:00,0.8199193755146594,0.8167911574267701,0.8066148383677795,0.8066,0.7594976658788339,0.8554165094339622,0.7756517250530787,29.0,38.791822863583995,556.8,0.0,0.0,25.626666666666665,65.08500000000001,0.0
